0	0.0	0.00021593608291945585	0.00964370183871214	0.0	0.0326052995529335	0.0	0.0	0.0010690613641223003	0.0051338756812258106	0.0	0.0	0.0	0.00030497102775236347	1	27	311	179	1	1	1077	1	2	1	138	150	146	2	542	165	6	386	2	3	149	1	2	94	4	68
0	0.0	0.00021593608291945585	1.5259021896696422e-05	0.04316546762589928	0.011633263034079057	0.0	0.0	0.0002138122728244601	0.10315140984124477	0.0	0.0	0.0	0.0030497102775236353	1	217	116	27	2	1	543	8	1	1	129	125	138	19	0	146	6	397	1	1	131	1	2	31	1	1
0	0.012589928057553958	0.005614338155905852	0.0	0.007194244604316545	0.00044798544391911444	0.0009208103130755065	0.0007948223004428296	0.003207184092366902	0.0011847405418213411	0.16666666666666666	0.009615384615384616	0.0	0.0004574565416285453	20	0	0	0	2	5	1651	1	1	1096	818	0	763	10	0	0	1	0	1	1	0	1	11	0	1	1
1	0.00539568345323741	0.00010796804145972792	6.103608758678569e-05	0.03117505995203837	0.0001286522300485662	0.0017188459177409454	0.00034063812876121267	0.0074834295488561044	0.002132532975278414	0.16666666666666666	0.009615384615384616	0.0	0.001982311680390363	1	54	0	0	1	5	11	1	1	18	5	0	7	5	297	0	1	245	1	1	0	1	2	224	1	1
1	0.15827338129496404	0.01732887065428633	0.0	0.009592326139088728	2.8717015635840667e-06	0.00024554941682013506	0.010105597819915976	0.008552490912978404	0.0069504778453518675	0.5	0.038461538461538464	0.02434077079107505	0.0006099420555047269	1	7	83	71	1	3	82	1	1	59	130	91	139	2	32	67	3	32	1	1	102	1	1	83	1	1
0	0.0	0.0011336644353271432	0.00012207217517357137	0.02158273381294964	0.0008649565109515211	0.001903007980356047	0.00034063812876121267	0.0014966859097712208	0.0026854118947950397	0.0	0.009615384615384616	0.0	0.0013723696248856359	1	21	0	0	6	1	370	7	1	1	182	0	187	2	39	0	3	17	79	2	0	1	6	0	6	0
0	0.0	0.0004318721658389117	3.0518043793392844e-05	0.007194244604316545	0.0015960917290400243	0.0	0.0	0.0006414368184733802	0.0010267751362451622	0.0	0.0	0.0	0.0004574565416285453	34	0	13	12	4	2	0	1	1	1	0	14	0	3	0	16	3	0	2	3	15	1	5	1	23	0
0	0.012589928057553958	0.0001619520621895919	0.0006103608758678569	0.0	0.0008144145634324415	0.0014119091467157767	0.016691268309299418	0.0	0.0005528789195166257	0.0	0.038461538461538464	0.0	0.0	2	4	16	5	1	1	128	15	1	1	184	18	189	2	38	12	1	9	2	3	19	1	1	2	2	7
1	0.0	0.002213344849924423	3.0518043793392844e-05	0.002398081534772182	0.0019200196654123075	6.138735420503377e-05	0.001930282729646872	0.0004276245456489202	7.89827027880894e-05	0.0	0.009615384615384616	0.0	0.00015248551387618176	1	0	0	0	6	4	580	2	1	0	850	0	579	2	0	0	1	0	1	1	0	2	2	0	1	1
0	0.023381294964028774	0.0008097603109479595	0.0012207217517357135	0.07673860911270983	0.00021710063820695546	0.007059545733578883	0.0017031906438060634	0.007911054094505024	0.004502014058921097	0.16666666666666666	0.019230769230769232	0.0	0.007319304666056723	3	5	17	19	1	1	224	1	1	0	280	19	288	4	105	20	1	54	13	3	20	2	1	21	3	14
0	0.0	0.0001619520621895919	0.0011444266422522315	0.052757793764988015	0.003395499928781801	0.011111111111111113	0.00022709208584080845	0.004703870002138123	0.005370823789590079	0.0	0.009615384615384616	0.0	0.003354681305275999	7	2	5	5	2	2	845	2	1	109	236	5	246	4	8	5	4	13	4	3	5	1	1	2	2	4
0	0.0	0.0001619520621895919	0.000976577401388571	0.026378896882494004	0.0008580644271989192	0.005279312461632904	0.0017031906438060634	0.0027795595467179817	0.018245004344048653	0.0	0.038461538461538464	0.0	0.0016773406526379995	1	58	0	0	1	1	0	1	1	0	0	0	0	1	189	0	1	62	2	3	0	1	1	0	13	286
0	0.0	0.0008637443316778234	0.0	0.0	0.017990635955541463	0.0	0.0	0.003634808638015822	0.0	0.0	0.0	0.0	0.0024397682220189077	1	254	1	1	1	1	656	1	1	8	598	1	169	1	0	1	1	495	1	1	1	1	3	1	1	1
0	0.0	5.398402072986396e-05	0.0003204394598306249	0.002398081534772182	4.996760720636277e-05	0.0	0.0	0.004703870002138123	0.05639364979069584	0.0	0.0	0.0	0.00015248551387618176	2	8	431	242	1	1	380	1	1	1	190	442	64	1	7	480	6	3	43	2	450	2	7	42	8	80
1	0.007194244604316547	0.0001619520621895919	1.5259021896696422e-05	0.004796163069544364	1.550718844335396e-05	0.00012277470841006753	0.0004541841716816169	0.0004276245456489202	0.00015796540557617883	0.16666666666666666	0.009615384615384616	0.0	0.00030497102775236347	1	134	66	98	1	1	1397	33	1	0	277	74	286	1	422	93	4	175	1	1	83	1	2	66	1	1
0	0.00539568345323741	0.001511552580436191	1.5259021896696422e-05	0.002398081534772182	0.0008218809874977602	6.138735420503377e-05	0.0012490064721244465	0.0002138122728244601	7.89827027880894e-05	0.0	0.009615384615384616	0.0	0.00015248551387618176	2	137	99	72	1	2	55	1	1	22	5	106	7	2	409	69	1	183	1	1	62	1	1	84	1	1
1	0.00539568345323741	0.006855970632692722	0.00015259021896696422	0.02398081534772182	1.148680625433627e-06	0.00030693677102516884	0.0015896446008856592	0.0012828736369467607	0.000947792433457073	0.16666666666666666	0.02884615384615385	0.0	0.00030497102775236347	1	2	0	0	1	5	18	1	1	276	29	0	35	3	13	0	1	1	6	4	0	1	6	0	2	0
0	0.00539568345323741	5.398402072986396e-05	3.0518043793392844e-05	0.002398081534772182	4.537288470462826e-05	6.138735420503377e-05	0.00034063812876121267	0.0002138122728244601	7.89827027880894e-05	0.16666666666666666	0.009615384615384616	0.0	0.00015248551387618176	0	4	0	0	1	2	276	1	1	0	0	0	39	1	5	0	4	4	2	4	0	1	1	2	2	131
0	0.0	0.017058950550637008	0.0	0.0	0.01918124342380342	0.025107427869858808	0.0	0.0029933718195424416	0.014216886501856096	0.0	0.0	0.0	0.0018298261665141808	15	6	4	4	1	1	0	1	1	1	0	4	0	2	4	4	2	5	1	1	4	1	7	6	1	1
0	0.0	0.0049665299071474855	0.0	0.01199040767386091	1.3784167505203525e-05	0.0	0.0	0.0010690613641223003	0.0003949135139404471	0.0	0.0	0.0	0.0007624275693809088	1	223	1	1	6	5	0	1	1	0	1450	1	1297	8	1121	1	7	408	1	1	1	1	5	1	1	1
0	0.0	0.0001619520621895919	0.00010681315327687497	0.0	0.0020601587017152092	0.00024554941682013506	0.003974111502214148	0.0004276245456489202	0.0007898270278808941	0.0	0.07692307692307693	0.0	0.00015248551387618176	1	59	271	344	1	1	22	7	1	0	17	282	22	1	171	312	1	67	2	3	291	1	1	341	10	8
1	0.02877697841726619	0.00021593608291945585	4.577706569008927e-05	0.004796163069544364	5.743403127168135e-07	6.138735420503377e-05	0.027478142386737826	0.005345306820611503	0.08901350604217677	0.5	0.2307692307692308	0.0	0.00015248551387618176	1	23	0	0	1	1	27	14	1	430	30	0	36	3	88	0	1	21	10	2	0	1	6	0	2	0
0	0.0	0.0001619520621895919	7.629510948348211e-05	0.12709832134292565	0.0016851144775111304	0.01289134438305709	0.0007948223004428296	0.0002138122728244601	0.029934444356685887	0.0	0.009615384615384616	0.0020283975659229213	0.009454101860323269	1	1	2	2	2	1	31	1	1	72	6	2	10	1	1183	2	3	665	1	1	2	1	4	3	1	1
0	0.0	0.0017274886633556468	0.0	0.007194244604316545	0.002517333590637793	0.006445672191528545	0.00011354604292040422	0.0027795595467179817	0.0022115156780665034	0.0	0.009615384615384616	0.0	0.0004574565416285453	2	80	0	3	1	3	144	9	1	0	16	0	21	1	95	0	5	95	2	4	0	1	4	4	6	2
0	0.0	0.013118117037356944	4.577706569008927e-05	0.02398081534772182	0.0008638078303260875	0.01178637200736648	0.004655387759736574	0.010049176822749624	0.12258115472711476	0.0	0.09615384615384616	0.0	0.0015248551387618177	1	8	0	0	1	1	802	2	1	74	2	0	4	2	14	0	8	3	6	3	0	1	6	0	2	431
0	0.0017985611510791368	0.00010796804145972792	0.0	0.02158273381294964	1.550718844335396e-05	0.0005524861878453039	0.00011354604292040422	0.002138122728244601	0.0007108443250928048	0.16666666666666666	0.009615384615384616	0.0	0.0013723696248856359	2	6	4	4	4	4	84	1	1	22	5	4	7	2	18	4	2	6	1	1	4	1	2	6	1	1
0	0.0	0.00010796804145972792	3.0518043793392844e-05	0.02398081534772182	0.0008821867203330256	0.002823818293431553	0.00011354604292040422	0.003848620910840282	0.0022115156780665034	0.0	0.009615384615384616	0.0	0.0015248551387618177	4	36	67	94	1	3	478	1	1	967	498	75	487	6	270	89	5	231	1	1	84	1	6	14	1	1
1	0.0035971223021582736	0.0017274886633556468	0.0004119935912108034	0.004796163069544364	0.0	0.0	0.00022709208584080845	0.0004276245456489202	0.00015796540557617883	0.16666666666666666	0.009615384615384616	0.0	0.0	1	40	0	0	1	3	15	1	1	43	11	0	18	2	155	0	4	41	2	4	0	2	1	0	4	0
0	0.0	0.0011336644353271432	0.0004730296787975892	0.019184652278177457	0.004095046429670879	0.0077348066298342545	0.00011354604292040422	0.004276245456489202	0.009161993523418371	0.0	0.009615384615384616	0.0	0.0012198841110094539	1	22	0	0	1	2	44	3	1	1	50	0	57	2	104	0	6	31	2	3	0	1	2	0	6	15
0	0.0	0.00010796804145972792	0.0004730296787975892	0.004796163069544364	0.023557142266392817	0.0	0.0	0.001924310455420141	0.0013427059473975198	0.0	0.0	0.0	0.0012198841110094539	1	1	2	2	1	7	0	5	2	0	503	2	491	2	480	2	7	373	1	1	2	1	6	3	1	1
0	0.0	0.00896134744115742	0.00010681315327687497	0.004796163069544364	0.005811175284068718	0.015899324739103746	0.0022709208584080843	0.002351935001069061	0.02021957191375089	0.0	0.04807692307692308	0.0	0.004574565416285453	10	16	3	4	1	3	4	3	1	10	1	3	1	2	83	3	1	55	1	1	3	1	1	6	1	1
0	0.017985611510791366	0.009933059814294971	0.0005340657663843748	0.07913669064748201	0.0	0.0	0.0017031906438060634	0.007911054094505024	0.003633204328252113	0.16666666666666666	0.038461538461538464	0.0	0.0	1	19	0	7	3	3	477	3	1	0	55	8	65	2	33	8	1	15	1	1	8	2	2	5	1	1
0	0.0	5.398402072986396e-05	3.0518043793392844e-05	0.0	0.0024891909153146696	0.0	0.0	0.0	0.015401627043677438	0.0	0.0	0.0	0.0	1	7	8	8	1	1	175	1	1	1	5	9	7	2	32	9	6	32	1	1	9	1	2	9	1	1
0	0.0	0.0003239041243791838	1.5259021896696422e-05	0.002398081534772182	5.7434031271681334e-06	0.0	0.0	0.0002138122728244601	7.89827027880894e-05	0.0	0.0	0.0	0.00015248551387618176	2	20	0	0	1	2	0	1	1	1	1091	0	1001	2	152	0	6	16	2	2	0	1	1	0	7	0
0	0.0017985611510791368	0.0009717123731375514	3.0518043793392844e-05	0.007194244604316545	5.743403127168135e-07	0.00024554941682013506	0.00011354604292040422	0.0004276245456489202	0.003870152436616381	0.16666666666666666	0.009615384615384616	0.0	0.0004574565416285453	4	1	0	0	2	4	36	3	1	752	10	0	16	1	0	0	2	783	1	1	0	1	2	797	1	1
0	0.0	5.398402072986396e-05	0.0003662165255207141	0.0	0.00831989377001576	0.02480049109883364	0.0006812762575224253	0.0004276245456489202	0.003870152436616381	0.0	0.019230769230769232	0.0	0.00030497102775236347	2	8	0	0	2	6	520	1	1	43	167	0	173	9	176	0	1	3	3	2	0	1	1	0	22	0
0	0.0	0.019110343338371843	0.00012207217517357137	0.01199040767386091	0.0008873557831474767	0.008410067526089625	0.0	0.0014966859097712208	0.000947792433457073	0.0	0.0	0.0	0.0007624275693809088	4	89	19	22	1	1	25	1	1	941	16	21	21	3	489	25	1	106	2	4	22	1	3	25	6	25
0	0.0	0.0052364500107968046	4.577706569008927e-05	0.004796163069544364	0.007693862829154433	0.06439533456108043	0.00034063812876121267	0.0004276245456489202	0.029934444356685887	0.0	0.019230769230769232	0.0	0.00030497102775236347	3	6	4	4	1	1	12	1	1	68	3	4	2	1	46	4	1	6	1	1	4	2	1	6	1	1
1	0.0	0.00010796804145972792	1.5259021896696422e-05	0.009592326139088728	0.004614824412679596	0.01368937998772253	0.0020438287725672763	0.004062433183664742	0.0305663059789906	0.0	0.07692307692307693	0.0	0.0006099420555047269	3	9	7	1	1	1	113	4	1	3	426	7	15	2	689	7	1	121	1	1	7	1	1	1	1	1
1	0.01618705035971223	0.0011876484560570072	3.0518043793392844e-05	0.01438848920863309	0.0007276891762122026	0.0016574585635359116	0.001135460429204042	0.005986743639084883	0.002132532975278414	0.0	0.009615384615384616	0.0	0.0009149130832570904	1	17	107	21	1	7	50	13	1	78	3	114	2	2	19	24	1	25	1	1	55	1	2	8	1	1
1	0.0	0.00010796804145972792	4.577706569008927e-05	0.01438848920863309	0.004722800391470357	0.007550644567219153	0.0005677302146020211	0.002138122728244601	0.010267751362451623	0.0	0.019230769230769232	0.0020283975659229213	0.0016773406526379995	94	92	0	6	2	4	9	1	1	1	15	0	17	3	169	27	8	109	1	1	157	1	1	5	1	1
1	0.0017985611510791368	0.0001619520621895919	0.0001373311970702678	0.016786570743405275	0.00016770737131330954	0.0007980356046654389	0.00011354604292040422	0.001924310455420141	0.0007108443250928048	0.16666666666666666	0.009615384615384616	0.0	0.0010673985971332725	1	8	0	0	1	1	888	1	1	851	449	0	261	2	14	0	2	3	101	2	0	1	2	0	4	0
1	0.0	0.0001619520621895919	0.00010681315327687497	0.01438848920863309	9.82121934745751e-05	0.0	0.0	0.0017104981825956812	0.0006318616223047152	0.0	0.0	0.0	0.0009149130832570904	1	2	0	33	1	2	154	1	1	1	73	0	83	2	3	0	6	1	22	4	0	1	1	24	2	78
0	0.007194244604316547	0.0001619520621895919	7.629510948348211e-05	0.007194244604316545	8.040764378035388e-06	0.0004910988336402701	0.0005677302146020211	0.0004276245456489202	0.00023694810836426825	0.16666666666666666	0.019230769230769232	0.0	0.0004574565416285453	1	62	2	2	1	5	21	7	1	383	10	2	16	6	0	2	1	251	1	1	2	1	1	3	1	1
1	0.0	0.0001619520621895919	6.103608758678569e-05	0.002398081534772182	0.0012107093792070429	0.00012277470841006753	0.00034063812876121267	0.0002138122728244601	0.00015796540557617883	0.0	0.009615384615384616	0.0	0.00015248551387618176	3	2	0	0	1	2	154	2	1	0	73	0	83	1	2	0	4	1	93	2	0	1	1	7	2	3
0	0.0	0.0001619520621895919	3.0518043793392844e-05	0.019184652278177457	0.011872188604169252	0.009392265193370166	0.003860565459293744	0.003848620910840282	0.008293183792749388	0.0	0.019230769230769232	0.0	0.0012198841110094539	0	107	60	81	1	3	557	1	1	323	207	67	216	2	304	77	1	254	1	1	76	1	1	20	1	1
0	0.0	0.0001619520621895919	4.577706569008927e-05	0.002398081534772182	0.03644361586281997	0.0	0.0	0.0002138122728244601	7.89827027880894e-05	0.0	0.0	0.0	0.00015248551387618176	2	1	2	2	1	1	57	5	2	265	25	2	9	5	991	2	7	425	1	1	2	1	3	3	1	1
1	0.0	0.0063701144461239465	0.0	0.0	0.0037906460639309685	0.010742786985880907	0.002498012944248893	0.004490057729313664	0.01690229839665114	0.0	0.06730769230769232	0.0	0.0	1	187	145	196	1	4	780	1	1	0	749	159	412	1	720	182	1	284	2	4	166	1	1	180	5	0
0	0.0	0.0001619520621895919	9.155413138017852e-05	0.02398081534772182	0.0017023446868926352	0.0009208103130755065	0.00011354604292040422	0.0027795595467179817	0.0011847405418213411	0.0	0.009615384615384616	0.0020283975659229213	0.0015248551387618177	1	9	4	4	1	1	1103	1	1	1	583	4	273	3	41	4	5	7	1	1	4	1	2	6	1	1
0	0.0017985611510791368	0.0050744979486072135	4.577706569008927e-05	0.004796163069544364	1.8953230319654848e-05	0.00012277470841006753	0.00011354604292040422	0.0004276245456489202	0.00015796540557617883	0.16666666666666666	0.009615384615384616	0.0	0.00030497102775236347	1	4	0	415	1	4	243	1	1	428	67	0	41	2	12	0	2	4	2	4	0	4	2	2	2	0
0	0.0	0.057600950118764836	7.629510948348211e-05	0.004796163069544364	0.0	0.0	0.0	0.0010690613641223003	0.0003949135139404471	0.0	0.0	0.0	0.0007624275693809088	11	1	203	111	4	3	72	5	2	1	100	216	87	1	1269	102	9	443	1	1	90	1	7	110	1	1
0	0.0	0.0008097603109479595	9.155413138017852e-05	0.01199040767386091	0.005792222053749064	0.0003683241252302025	0.00022709208584080845	0.0010690613641223003	0.0007108443250928048	0.0	0.009615384615384616	0.0	0.0007624275693809088	1	1	113	44	1	6	1068	3	1	738	570	120	552	2	181	141	1	156	1	1	128	1	1	10	1	1
0	0.0	0.0001619520621895919	0.0002136263065537499	0.07434052757793765	0.006754816417862443	0.012031921424186616	0.008515953219030316	0.009835364549925164	0.02156227786114841	0.0	0.0576923076923077	0.0	0.004727050930161634	1	311	1	1	20	3	1157	1	1	401	204	1	209	1	0	1	3	659	1	1	1	1	3	1	1	1
1	0.0017985611510791368	0.0001619520621895919	6.103608758678569e-05	0.007194244604316545	0.00021710063820695546	0.000736648250460405	0.003065743158850914	0.005986743639084883	0.0604217676328884	0.16666666666666666	0.13461538461538464	0.0	0.0015248551387618177	1	38	0	0	1	3	595	1	1	343	348	0	357	7	118	0	5	40	2	2	0	1	2	0	10	0
0	0.0	0.0001619520621895919	1.5259021896696422e-05	0.009592326139088728	0.00837215873847299	0.0	0.0	0.003207184092366902	0.03396256219887845	0.0	0.0	0.0	0.0006099420555047269	1	9	3	4	1	3	543	1	1	1	129	3	138	2	6	3	6	7	1	1	3	1	1	6	1	1
0	0.0	0.003562945368171021	0.0005645838101777676	0.04796163069544364	0.0016828171162602634	0.007612031921424188	0.0022709208584080843	0.007055805003207185	0.027564963273043204	0.0	0.0576923076923077	0.0	0.004727050930161634	2	22	0	0	19	1	0	1	1	1	1023	0	273	2	104	0	3	31	2	3	0	1	2	0	6	15
0	0.0	0.00010796804145972792	0.0002594033722438392	0.05755395683453238	0.003476481912874872	0.0	0.0	0.006841992730382725	0.0034752389226759338	0.0	0.0	0.0	0.0036596523330283616	2	0	0	0	1	1	356	2	1	1	418	0	418	1	0	0	6	0	2	4	0	2	3	770	13	209
0	0.0	0.00010796804145972792	7.629510948348211e-05	0.009592326139088728	0.0026281812709921387	0.008532842234499695	0.00011354604292040422	0.003848620910840282	0.008925045415054103	0.0	0.009615384615384616	0.0020283975659229213	0.0009149130832570904	2	9	3	4	6	1	1024	1	1	0	389	3	392	2	6	3	5	7	1	1	3	1	1	6	1	1
0	0.0	0.00021593608291945585	3.0518043793392844e-05	0.009592326139088728	0.0010263461388249457	0.0011663597298956414	0.0005677302146020211	0.0014966859097712208	0.005923702709106706	0.0	0.019230769230769232	0.0	0.0006099420555047269	1	52	18	20	1	1	0	1	1	0	1169	20	1061	1	143	22	1	80	1	1	21	1	1	23	1	1
1	0.0	5.398402072986396e-05	0.0	0.0	0.0009597226625497953	0.00012277470841006753	0.00011354604292040422	0.0	0.00015796540557617883	0.0	0.009615384615384616	0.0	0.0	3	188	325	419	1	1	0	1	1	1	0	335	0	1	829	367	5	568	1	1	344	2	2	301	1	1
0	0.0	0.0002699201036493198	3.0518043793392844e-05	0.062350119904076726	0.006906442260419682	0.0	0.0	0.009407740004276246	0.002053550272490325	0.0	0.0	0.0	0.003964623360780726	11	6	4	4	1	1	30	6	1	114	14	4	3	1	46	4	1	6	1	1	4	1	1	6	1	1
0	0.0	0.0001619520621895919	0.00012207217517357137	0.009592326139088728	0.0008638078303260875	0.001903007980356047	0.0020438287725672763	0.0029933718195424416	0.05094384329831767	0.0	0.038461538461538464	0.0	0.0006099420555047269	2	21	0	0	1	1	0	1	1	1	0	0	0	3	93	0	1	17	0	2	0	1	6	602	6	0
1	0.0	5.398402072986396e-05	0.0011596856641489278	0.007194244604316545	0.008304386581572405	0.0245549416820135	0.00022709208584080845	0.002351935001069061	0.027249032461890848	0.0	0.019230769230769232	0.0	0.0004574565416285453	2	24	0	82	1	1	0	2	1	624	0	0	0	1	75	0	4	19	2	3	0	2	4	32	13	297
0	0.0	0.0026992010364931983	0.0	0.02877697841726618	0.0008046507781162556	0.006445672191528545	0.0005677302146020211	0.0002138122728244601	0.03775373193270674	0.0	0.019230769230769232	0.0	0.008234217749313814	1	62	0	0	1	4	530	1	1	197	27	0	33	2	351	0	5	292	1	1	0	1	1	342	1	1
0	0.0	0.008151587130209458	1.5259021896696422e-05	0.03597122302158273	0.00015507188443353962	0.0	0.0	0.0014966859097712208	0.003633204328252113	0.0	0.0	0.0	0.0022872827081427266	2	1	10	9	1	1	0	3	1	21	998	11	919	2	170	13	5	43	1	1	12	3	1	13	1	1
0	0.0	0.00021593608291945585	1.5259021896696422e-05	0.002398081534772182	0.0017500149328481304	0.0	0.0	0.0002138122728244601	0.0033962562198878448	0.0	0.0	0.0	0.00015248551387618176	2	139	151	66	1	1	0	1	1	1	0	165	1146	1	428	121	6	186	1	1	171	1	7	80	1	1
0	0.0	5.398402072986396e-05	0.00016784924086366064	0.016786570743405275	0.004128358167808455	0.0025782688766114183	0.00022709208584080845	0.0027795595467179817	0.003238290814311666	0.0	0.009615384615384616	0.0	0.0010673985971332725	2	2	0	0	1	2	20	1	1	1	31	0	34	3	13	0	2	1	338	2	0	1	1	2	2	427
0	0.0	0.0001619520621895919	1.5259021896696422e-05	0.0	0.0	0.0	0.0	0.0002138122728244601	0.0048179448700734545	0.0	0.0	0.0	0.0	1	1	21	26	1	1	17	2	2	1	28	23	19	2	103	29	9	75	1	1	25	1	7	30	1	1
0	0.0	0.0001619520621895919	4.577706569008927e-05	0.0	0.014893218649059691	0.0	0.0	0.004062433183664742	0.0015796540557617882	0.0	0.0	0.0	0.0	4	58	30	14	1	3	0	4	1	1	0	32	0	1	189	39	1	62	2	3	35	1	1	18	5	17
0	0.0	0.00021593608291945585	9.155413138017852e-05	0.04796163069544364	0.0017011960062672015	0.01178637200736648	0.0010219143862836382	0.004703870002138123	0.010899612984756337	0.0	0.009615384615384616	0.0	0.0038121378469045436	1	33	7	1	4	1	475	1	1	1082	528	7	512	1	420	7	4	176	1	1	7	1	1	1	1	1
0	0.0017985611510791368	0.0001619520621895919	0.00010681315327687497	0.04316546762589928	0.0004594722501734507	0.004419889502762431	0.0015896446008856592	0.006628180457558264	0.02819682489534792	0.16666666666666666	0.0576923076923077	0.0	0.0027447392497712718	2	34	0	6	1	4	31	1	1	16	6	15	10	2	21	10	8	29	1	1	10	1	1	5	1	1
0	0.0	0.0001619520621895919	0.0002594033722438392	0.040767386091127095	0.011719988421299295	0.009269490484960098	0.007721130918587488	0.003634808638015822	0.02006160650817471	0.0	0.04807692307692308	0.0	0.0025922537358950893	1	201	0	127	1	5	1721	1	1	1219	168	0	174	3	808	0	5	342	1	1	0	1	3	121	1	1
