0	0.00539568345323741	5.398402072986396e-05	0.0	0.0	1.148680625433627e-06	0.0	0.00034063812876121267	0.0	0.0	0.16666666666666666	0.009615384615384616	0.0	0.0	4	30	0	6	1	5	1617	1	1	1221	924	38	848	3	439	28	7	338	1	1	24	1	1	5	1	1
1	0.0	5.398402072986396e-05	0.0	0.0	0.0008414085581301317	0.0	0.001930282729646872	0.0	0.0003159308111523576	0.0	0.038461538461538464	0.0	0.0	13	1	0	13	1	4	22	3	1	212	17	0	22	1	0	17	1	57	1	1	16	1	1	5	1	1
1	0.0	0.015061541783632048	0.0	0.007194244604316545	0.00420302240846164	0.0014732965009208105	0.0006812762575224253	0.0006414368184733802	0.007740304873232762	0.0	0.009615384615384616	0.0	0.0004574565416285453	4	215	0	0	2	4	1611	1	1	1	1176	0	1069	1	0	0	1	0	1	1	0	1	2	241	1	1
0	0.014388489208633094	0.00010796804145972792	0.00022888532845044633	0.04796163069544364	6.604913596243355e-05	0.0014732965009208105	0.0009083683433632338	0.004917682274962583	0.001895584866914146	0.3333333333333333	0.019230769230769232	0.0	0.0030497102775236353	3	64	0	0	1	2	341	1	1	5	110	0	15	3	810	0	3	74	2	4	0	1	1	0	6	0
0	0.0	0.0021593608291945584	3.0518043793392844e-05	0.009592326139088728	0.0017913674353637415	0.009146715776550029	0.00726694674690587	0.010262989095574084	0.010978595687544428	0.0	0.0576923076923077	0.012170385395537523	0.0006099420555047269	1	16	1	1	2	3	1	3	1	14	1	1	1	1	292	1	3	170	1	1	1	1	1	1	1	1
0	0.0	0.0015655366011660546	0.0	0.0	0.06483038581884848	0.12928176795580112	0.0	0.0004276245456489202	0.007503356764868494	0.0	0.0	0.0	0.0	3	1	56	28	1	1	179	2	2	1	86	63	95	1	208	81	2	35	1	1	72	1	2	34	1	1
0	0.0	0.0018354567048153745	0.0	0.002398081534772182	0.005384440431720126	0.0	0.0	0.007911054094505024	0.0014216886501856095	0.0	0.0	0.0	0.00015248551387618176	1	6	6	4	1	1	235	2	1	1	89	6	99	2	4	6	5	5	1	1	6	1	1	6	1	1
0	0.0	0.01036493198013388	0.0	0.0	0.0009327286678521053	0.0003683241252302025	0.0032928352446917226	0.0012828736369467607	0.005844720006318617	0.0	0.08653846153846154	0.0	0.0	2	75	0	39	1	2	547	1	1	0	102	0	113	2	0	0	1	270	1	1	0	1	1	41	1	1
0	0.0	0.00021593608291945585	0.0003356984817273213	0.007194244604316545	0.0026919330457037052	0.014855739717618171	0.0006812762575224253	0.0012828736369467607	0.014453834610220363	0.0	0.009615384615384616	0.008113590263691683	0.0004574565416285453	1	8	0	0	1	5	264	4	1	4	1284	0	330	2	14	0	3	3	75	4	0	1	2	0	2	271
1	0.0035971223021582736	0.0001619520621895919	0.0009155413138017852	0.17985611510791366	3.503475907572562e-05	0.007427869858809086	0.0059043942318610185	0.008338678640153944	0.01958771029144617	0.16666666666666666	0.07692307692307693	0.0020283975659229213	0.011741384568465995	1	14	0	0	2	1	1	1	1	14	1	0	1	3	72	0	3	11	21	2	0	1	6	7	11	3
